Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","170","Colombia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","13400.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","170","Colombia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.67","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","2984.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.29","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","178","Congo","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","178","Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","3497.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","1.11","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","19937.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.76","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","5181.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.98","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","191","Croatia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","191","Croatia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","27077","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.61","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","192","Cuba","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","192","Cuba","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","192","Cuba","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","39007.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.29","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","203","Czechia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","203","Czechia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","38511.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.92","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","1082.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-1.71","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","208","Denmark","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","208","Denmark","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","55819.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.94","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","5245.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.32","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","212","Dominica","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","212","Dominica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","10256.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","1.35","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","17003","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.17","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","10325","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.36","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","818","Egypt","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","818","Egypt","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","11951.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-1.21","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","7982.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.02","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","17214.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.19","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","232","Eritrea","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.98","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","233","Estonia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","233","Estonia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","35257.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.71","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","8404.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","2296.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-1.74","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","242","Fiji","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","242","Fiji","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","11527","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.75","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","246","Finland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","246","Finland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","47397.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.94","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","250","France","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","250","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","42320.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.31","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","266","Gabon","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","266","Gabon","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","266","Gabon","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","14320.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","266","Gabon","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.08","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","270","Gambia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","270","Gambia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","2158.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.25","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","268","Georgia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","268","Georgia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","13966.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","276","Germany","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","276","Germany","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","51423.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.67","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","288","Ghana","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","288","Ghana","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","5451.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","300","Greece","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","300","Greece","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","27072.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","304","Greenland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","1.91","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","14480.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","1.03","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","8393.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","324","Guinea","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","324","Guinea","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","2611.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.64","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","1847.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","328","Guyana","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","328","Guyana","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","18680","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","332","Haiti","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","332","Haiti","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","2934.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-1.04","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","340","Honduras","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","340","Honduras","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","5138.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","-0.54","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","348","Hungary","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","348","Hungary","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","31167.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.86","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","352","Iceland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","352","Iceland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","352","Iceland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","I$","52375.7","X","Figure from international organizations",""
