Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2000","2000","1000 No","108.125","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2000","2000","1000 No","119.489","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2000","2000","1000 No","15.822","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2000","2000","1000 No","162.489","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2001","2001","1000 No","228.055","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2001","2001","1000 No","108.161","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2001","2001","1000 No","119.894","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2001","2001","1000 No","15.274","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2001","2001","1000 No","161.13","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2002","2002","1000 No","230.937","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2002","2002","1000 No","109.405","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2002","2002","1000 No","121.532","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2002","2002","1000 No","15.235","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2002","2002","1000 No","159.662","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2003","2003","1000 No","234.934","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2003","2003","1000 No","111.119","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2003","2003","1000 No","123.816","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2003","2003","1000 No","15.279","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2003","2003","1000 No","158.836","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2004","2004","1000 No","238.807","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2004","2004","1000 No","112.766","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2004","2004","1000 No","126.04","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2004","2004","1000 No","15.483","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2004","2004","1000 No","159.032","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2005","2005","1000 No","242.309","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2005","2005","1000 No","114.26","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2005","2005","1000 No","128.05","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2005","2005","1000 No","15.885","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2005","2005","1000 No","160.443","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2006","2006","1000 No","245.486","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2006","2006","1000 No","115.62","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2006","2006","1000 No","129.867","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2006","2006","1000 No","16.52","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2006","2006","1000 No","163.232","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2007","2007","1000 No","248.59","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2007","2007","1000 No","116.932","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2007","2007","1000 No","131.658","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2007","2007","1000 No","17.365","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2007","2007","1000 No","167.221","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2008","2008","1000 No","251.579","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2008","2008","1000 No","118.187","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2008","2008","1000 No","133.392","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2008","2008","1000 No","18.333","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2008","2008","1000 No","171.987","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2009","2009","1000 No","254.438","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2009","2009","1000 No","119.376","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2009","2009","1000 No","135.061","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2009","2009","1000 No","19.306","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2009","2009","1000 No","176.905","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2010","2010","1000 No","257.053","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2010","2010","1000 No","120.468","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2010","2010","1000 No","136.585","E","Valeur estimée",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2010","2010","1000 No","20.19","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 No","181.482","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2000","2000","1000 No","16177.722","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2000","2000","1000 No","8842.645","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2000","2000","1000 No","7335.077","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2000","2000","1000 No","4184.486","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2000","2000","1000 No","16579.826","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2001","2001","1000 No","17041.397","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2001","2001","1000 No","9476.871","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2001","2001","1000 No","7564.525","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2001","2001","1000 No","4244.343","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2001","2001","1000 No","17059.249","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2002","2002","1000 No","17910.91","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2002","2002","1000 No","10114.466","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2002","2002","1000 No","7796.444","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2002","2002","1000 No","4314.583","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2002","2002","1000 No","17591.725","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2003","2003","1000 No","18786.767","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2003","2003","1000 No","10755.708","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2003","2003","1000 No","8031.059","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2003","2003","1000 No","4391.752","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2003","2003","1000 No","18164.673","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2004","2004","1000 No","19669.48","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2004","2004","1000 No","11400.81","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2004","2004","1000 No","8268.67","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2004","2004","1000 No","4470.674","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2004","2004","1000 No","18758.216","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2005","2005","1000 No","20559.89","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2005","2005","1000 No","12050.112","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2005","2005","1000 No","8509.778","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2005","2005","1000 No","4546.99","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2005","2005","1000 No","19358.664","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2006","2006","1000 No","21459.144","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2006","2006","1000 No","12704.109","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2006","2006","1000 No","8755.035","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2006","2006","1000 No","4619.627","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2006","2006","1000 No","19958.674","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2007","2007","1000 No","22368.312","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2007","2007","1000 No","13363.26","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2007","2007","1000 No","9005.052","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2007","2007","1000 No","4690.056","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2007","2007","1000 No","20562.513","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2008","2008","1000 No","23287.877","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2008","2008","1000 No","14027.76","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2008","2008","1000 No","9260.118","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2008","2008","1000 No","4760.487","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2008","2008","1000 No","21180.283","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2009","2009","1000 No","24217.654","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2009","2009","1000 No","14697.521","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2009","2009","1000 No","9520.132","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2009","2009","1000 No","4834.475","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2009","2009","1000 No","21827.017","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2010","2010","1000 No","25157.128","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2010","2010","1000 No","15372.356","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2010","2010","1000 No","9784.772","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2010","2010","1000 No","4913.575","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 No","22512.101","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2011","2011","1000 No","26105.645","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2011","2011","1000 No","16052.058","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2011","2011","1000 No","10053.587","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2011","2011","1000 No","4997.624","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2011","2011","1000 No","23240.396","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2012","2012","1000 No","27062.443","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2012","2012","1000 No","16736.409","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2012","2012","1000 No","10326.034","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2012","2012","1000 No","5084.189","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2012","2012","1000 No","24002.168","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2013","2013","1000 No","28026.825","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2013","2013","1000 No","17425.279","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2013","2013","1000 No","10601.547","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2013","2013","1000 No","5168.517","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2013","2013","1000 No","24775.959","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2014","2014","1000 No","28998.128","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2014","2014","1000 No","18118.588","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2014","2014","1000 No","10879.541","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2014","2014","1000 No","5244.48","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 No","25532.242","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2015","2015","1000 No","29974.938","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2015","2015","1000 No","18815.81","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2015","2015","1000 No","11159.128","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2015","2015","1000 No","5307.901","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 No","26249.243","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2016","2016","1000 No","30717.808","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2016","2016","1000 No","19296.03","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2016","2016","1000 No","11421.779","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2016","2016","1000 No","5357.473","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 No","26918.214","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","30782.402","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","19193.774","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","11588.628","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","5394.59","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","27543.623","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","511","Population totale","3010","Population-Estimations","2018","2018","1000 No","30365.121","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","512","Hommes","3010","Population-Estimations","2018","2018","1000 No","18713.633","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","513","Femmes","3010","Population-Estimations","2018","2018","1000 No","11651.487","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2018","2018","1000 No","5421.205","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","194","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 No","28133.138","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2000","2000","1000 No","37213.984","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2000","2000","1000 No","18343.798","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2000","2000","1000 No","18870.186","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2000","2000","1000 No","4023.693","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2000","2000","1000 No","33033.759","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2001","2001","1000 No","37624.825","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2001","2001","1000 No","18547.83","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2001","2001","1000 No","19076.996","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2001","2001","1000 No","3998.739","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2001","2001","1000 No","33472.77","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2002","2002","1000 No","38029.349","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2002","2002","1000 No","18747.966","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2002","2002","1000 No","19281.383","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2002","2002","1000 No","3974.741","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2002","2002","1000 No","33914.629","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2003","2003","1000 No","38424.282","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2003","2003","1000 No","18943.79","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2003","2003","1000 No","19480.492","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2003","2003","1000 No","3951.197","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2003","2003","1000 No","34358.182","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2004","2004","1000 No","38815.916","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2004","2004","1000 No","19139.877","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2004","2004","1000 No","19676.038","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2004","2004","1000 No","3927.028","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2004","2004","1000 No","34801.668","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","511","Population totale","3010","Population-Estimations","2005","2005","1000 No","39216.789","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","512","Hommes","3010","Population-Estimations","2005","2005","1000 No","19341.994","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","513","Femmes","3010","Population-Estimations","2005","2005","1000 No","19874.796","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","551","Population rurale","3010","Population-Estimations","2005","2005","1000 No","3902.354","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","9","Argentine","561","Population urbaine","3010","Population-Estimations","2005","2005","1000 No","35243.134","X","Chiffre de sources internationales",""
